"filename", "language", "JavaScript", "PHP", "JSON", "Markdown", "XML", "CSS", "YAML", "Batch", "comment", "blank", "total"
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Runner\TestResult\Subscriber\TestRunnerTriggeredWarningSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Runner\TestResult\Subscriber\TestSkippedSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Runner\TestResult\Subscriber\TestSuiteFinishedSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Runner\TestResult\Subscriber\TestSuiteSkippedSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Runner\TestResult\Subscriber\TestSuiteStartedSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Runner\TestResult\Subscriber\TestTriggeredDeprecationSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Runner\TestResult\Subscriber\TestTriggeredErrorSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Runner\TestResult\Subscriber\TestTriggeredNoticeSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Runner\TestResult\Subscriber\TestTriggeredPhpDeprecationSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Runner\TestResult\Subscriber\TestTriggeredPhpNoticeSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Runner\TestResult\Subscriber\TestTriggeredPhpWarningSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Runner\TestResult\Subscriber\TestTriggeredPhpunitDeprecationSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Runner\TestResult\Subscriber\TestTriggeredPhpunitErrorSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Runner\TestResult\Subscriber\TestTriggeredPhpunitWarningSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Runner\TestResult\Subscriber\TestTriggeredWarningSubscriber.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Runner\TestResult\TestResult.php", "PHP", 0, 343, 0, 0, 0, 0, 0, 0, 148, 87, 578
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Runner\TestSuiteLoader.php", "PHP", 0, 86, 0, 0, 0, 0, 0, 0, 29, 28, 143
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Runner\TestSuiteSorter.php", "PHP", 0, 215, 0, 0, 0, 0, 0, 0, 109, 57, 381
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Runner\Version.php", "PHP", 0, 40, 0, 0, 0, 0, 0, 0, 23, 10, 73
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Application.php", "PHP", 0, 678, 0, 0, 0, 0, 0, 0, 49, 133, 860
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Command\Command.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 13, 2, 21
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Command\Commands\AtLeastVersionCommand.php", "PHP", 0, 19, 0, 0, 0, 0, 0, 0, 13, 6, 38
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Command\Commands\GenerateConfigurationCommand.php", "PHP", 0, 85, 0, 0, 0, 0, 0, 0, 15, 23, 123
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Command\Commands\ListGroupsCommand.php", "PHP", 0, 55, 0, 0, 0, 0, 0, 0, 20, 13, 88
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Command\Commands\ListTestFilesCommand.php", "PHP", 0, 39, 0, 0, 0, 0, 0, 0, 22, 13, 74
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Command\Commands\ListTestSuitesCommand.php", "PHP", 0, 62, 0, 0, 0, 0, 0, 0, 14, 20, 96
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Command\Commands\ListTestsAsTextCommand.php", "PHP", 0, 39, 0, 0, 0, 0, 0, 0, 19, 8, 66
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Command\Commands\ListTestsAsXmlCommand.php", "PHP", 0, 87, 0, 0, 0, 0, 0, 0, 19, 29, 135
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Command\Commands\MigrateConfigurationCommand.php", "PHP", 0, 44, 0, 0, 0, 0, 0, 0, 13, 8, 65
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Command\Commands\ShowHelpCommand.php", "PHP", 0, 18, 0, 0, 0, 0, 0, 0, 13, 5, 36
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Command\Commands\ShowVersionCommand.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 13, 2, 24
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Command\Commands\VersionCheckCommand.php", "PHP", 0, 50, 0, 0, 0, 0, 0, 0, 13, 14, 77
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Command\Commands\WarmCodeCoverageCacheCommand.php", "PHP", 0, 51, 0, 0, 0, 0, 0, 0, 19, 12, 82
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Command\Result.php", "PHP", 0, 28, 0, 0, 0, 0, 0, 0, 15, 6, 49
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Builder.php", "PHP", 0, 32, 0, 0, 0, 0, 0, 0, 18, 5, 55
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Cli\Builder.php", "PHP", 0, 837, 0, 0, 0, 0, 0, 0, 24, 272, 1133
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Cli\Configuration.php", "PHP", 0, 1262, 0, 0, 0, 0, 0, 0, 618, 296, 2176
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Cli\Exception.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 13, 3, 22
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Cli\XmlConfigurationFileFinder.php", "PHP", 0, 47, 0, 0, 0, 0, 0, 0, 13, 14, 74
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\CodeCoverageFilterRegistry.php", "PHP", 0, 41, 0, 0, 0, 0, 0, 0, 25, 13, 79
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Configuration.php", "PHP", 0, 883, 0, 0, 0, 0, 0, 0, 256, 182, 1321
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Exception\CannotFindSchemaException.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 13, 3, 23
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Exception\CodeCoverageReportNotConfiguredException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 13, 3, 22
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Exception\ConfigurationCannotBeBuiltException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 13, 3, 22
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Exception\Exception.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 13, 2, 20
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Exception\FilterNotConfiguredException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 13, 3, 22
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Exception\LoggingNotConfiguredException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 13, 3, 22
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Exception\NoBaselineException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 13, 3, 22
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Exception\NoBootstrapException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 13, 3, 22
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Exception\NoCacheDirectoryException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 13, 3, 22
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Exception\NoConfigurationFileException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 13, 3, 22
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Exception\NoCoverageCacheDirectoryException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 13, 3, 22
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Exception\NoCustomCssFileException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 13, 3, 22
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Exception\NoDefaultTestSuiteException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 13, 3, 22
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Exception\NoPharExtensionDirectoryException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 13, 3, 22
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Exception\SpecificDeprecationToStopOnNotConfiguredException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 13, 3, 22
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Merger.php", "PHP", 0, 751, 0, 0, 0, 0, 0, 0, 18, 153, 922
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\PhpHandler.php", "PHP", 0, 94, 0, 0, 0, 0, 0, 0, 13, 17, 124
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Registry.php", "PHP", 0, 72, 0, 0, 0, 0, 0, 0, 30, 14, 116
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\SourceFilter.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 19, 7, 52
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\SourceMapper.php", "PHP", 0, 82, 0, 0, 0, 0, 0, 0, 22, 31, 135
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\TestSuiteBuilder.php", "PHP", 0, 90, 0, 0, 0, 0, 0, 0, 31, 25, 146
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\Constant.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 13, 5, 38
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\ConstantCollection.php", "PHP", 0, 29, 0, 0, 0, 0, 0, 0, 24, 8, 61
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\ConstantCollectionIterator.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 16, 9, 58
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\Directory.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 13, 4, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\DirectoryCollection.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 24, 9, 66
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\DirectoryCollectionIterator.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 16, 9, 58
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\ExtensionBootstrap.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 29, 6, 55
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\ExtensionBootstrapCollection.php", "PHP", 0, 23, 0, 0, 0, 0, 0, 0, 24, 7, 54
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\ExtensionBootstrapCollectionIterator.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 16, 9, 58
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\File.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 22, 4, 40
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\FileCollection.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 24, 9, 66
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\FileCollectionIterator.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 16, 9, 58
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\FilterDirectory.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 22, 6, 54
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\FilterDirectoryCollection.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 24, 9, 66
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\FilterDirectoryCollectionIterator.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 16, 9, 58
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\Group.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 13, 4, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\GroupCollection.php", "PHP", 0, 35, 0, 0, 0, 0, 0, 0, 27, 11, 73
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\GroupCollectionIterator.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 16, 9, 58
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\IniSetting.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 13, 5, 38
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\IniSettingCollection.php", "PHP", 0, 29, 0, 0, 0, 0, 0, 0, 24, 8, 61
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\IniSettingCollectionIterator.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 16, 9, 58
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\Php.php", "PHP", 0, 74, 0, 0, 0, 0, 0, 0, 13, 14, 101
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\Source.php", "PHP", 0, 139, 0, 0, 0, 0, 0, 0, 37, 27, 203
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\TestDirectory.php", "PHP", 0, 45, 0, 0, 0, 0, 0, 0, 29, 11, 85
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\TestDirectoryCollection.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 24, 9, 66
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\TestDirectoryCollectionIterator.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 16, 9, 58
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\TestFile.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 29, 9, 71
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\TestFileCollection.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 24, 9, 66
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\TestFileCollectionIterator.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 16, 9, 58
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\TestSuite.php", "PHP", 0, 32, 0, 0, 0, 0, 0, 0, 22, 7, 61
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\TestSuiteCollection.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 24, 9, 66
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\TestSuiteCollectionIterator.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 16, 9, 58
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\Variable.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 13, 6, 45
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\VariableCollection.php", "PHP", 0, 29, 0, 0, 0, 0, 0, 0, 24, 8, 61
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Value\VariableCollectionIterator.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 16, 9, 58
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\CodeCoverage\CodeCoverage.php", "PHP", 0, 145, 0, 0, 0, 0, 0, 0, 57, 29, 231
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\CodeCoverage\Report\Clover.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 15, 5, 35
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\CodeCoverage\Report\Cobertura.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 15, 5, 35
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\CodeCoverage\Report\Crap4j.php", "PHP", 0, 21, 0, 0, 0, 0, 0, 0, 15, 6, 42
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\CodeCoverage\Report\Html.php", "PHP", 0, 71, 0, 0, 0, 0, 0, 0, 21, 15, 107
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\CodeCoverage\Report\Php.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 15, 5, 35
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\CodeCoverage\Report\Text.php", "PHP", 0, 27, 0, 0, 0, 0, 0, 0, 15, 7, 49
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\CodeCoverage\Report\Xml.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 15, 5, 35
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Configuration.php", "PHP", 0, 70, 0, 0, 0, 0, 0, 0, 21, 14, 105
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\DefaultConfiguration.php", "PHP", 0, 147, 0, 0, 0, 0, 0, 0, 15, 4, 166
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Exception.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 13, 3, 22
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Generator.php", "PHP", 0, 53, 0, 0, 0, 0, 0, 0, 16, 6, 75
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Groups.php", "PHP", 0, 29, 0, 0, 0, 0, 0, 0, 15, 8, 52
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\LoadedFromFileConfiguration.php", "PHP", 0, 44, 0, 0, 0, 0, 0, 0, 24, 9, 77
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Loader.php", "PHP", 0, 883, 0, 0, 0, 0, 0, 0, 32, 233, 1148
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Logging\Junit.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 15, 5, 35
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Logging\Logging.php", "PHP", 0, 63, 0, 0, 0, 0, 0, 0, 27, 16, 106
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Logging\TeamCity.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 15, 5, 35
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Logging\TestDox\Html.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 15, 5, 35
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Logging\TestDox\Text.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 15, 5, 35
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\MigrationBuilder.php", "PHP", 0, 78, 0, 0, 0, 0, 0, 0, 16, 15, 109
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\MigrationException.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 13, 3, 23
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\ConvertLogTypes.php", "PHP", 0, 34, 0, 0, 0, 0, 0, 0, 13, 9, 56
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\CoverageCloverToReport.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 13, 6, 35
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\CoverageCrap4jToReport.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 13, 6, 36
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\CoverageHtmlToReport.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 13, 6, 36
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\CoveragePhpToReport.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 13, 5, 34
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\CoverageTextToReport.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 13, 6, 36
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\CoverageXmlToReport.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 13, 5, 34
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\IntroduceCacheDirectoryAttribute.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 13, 6, 36
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\IntroduceCoverageElement.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 13, 4, 31
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\LogToReportMigration.php", "PHP", 0, 56, 0, 0, 0, 0, 0, 0, 19, 20, 95
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\Migration.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 13, 3, 23
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\MoveAttributesFromFilterWhitelistToCoverage.php", "PHP", 0, 29, 0, 0, 0, 0, 0, 0, 16, 9, 54
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\MoveAttributesFromRootToCoverage.php", "PHP", 0, 28, 0, 0, 0, 0, 0, 0, 16, 9, 53
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\MoveCoverageDirectoriesToSource.php", "PHP", 0, 37, 0, 0, 0, 0, 0, 0, 16, 16, 69
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\MoveWhitelistExcludesToCoverage.php", "PHP", 0, 43, 0, 0, 0, 0, 0, 0, 16, 15, 74
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\MoveWhitelistIncludesToCoverage.php", "PHP", 0, 29, 0, 0, 0, 0, 0, 0, 16, 10, 55
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\RemoveBeStrictAboutResourceUsageDuringSmallTestsAttribute.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 13, 5, 34
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\RemoveBeStrictAboutTodoAnnotatedTestsAttribute.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 13, 5, 34
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\RemoveCacheResultFileAttribute.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 13, 5, 34
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\RemoveCacheTokensAttribute.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 13, 5, 34
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\RemoveConversionToExceptionsAttributes.php", "PHP", 0, 25, 0, 0, 0, 0, 0, 0, 13, 8, 46
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\TextUI\Configuration\Xml\Migration\Migrations\RemoveCoverageElementCacheDirectoryAttribute.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 13, 5, 35
